EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SPECIES,SEX_TYPE,SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,BARCODE,CELL_VIABILITY
5040,01,1,sulfasalazine,Rat,Male,2 hr,0,É M,Control,003017118012,5040011
5040,01,2,sulfasalazine,Rat,Male,2 hr,0,É M,Control,003017118013,5040012
5040,02,1,sulfasalazine,Rat,Male,8 hr,0,É M,Control,003017118020,5040021
5040,02,2,sulfasalazine,Rat,Male,8 hr,0,É M,Control,003017118021,5040022
5040,03,1,sulfasalazine,Rat,Male,24 hr,0,É M,Control,003017118028,5040031
5040,03,2,sulfasalazine,Rat,Male,24 hr,0,É M,Control,003017118029,5040032
5040,04,1,sulfasalazine,Rat,Male,2 hr,4,É M,Low,003017118014,5040041
5040,04,2,sulfasalazine,Rat,Male,2 hr,4,É M,Low,003017118015,5040042
5040,05,1,sulfasalazine,Rat,Male,8 hr,4,É M,Low,003017118022,5040051
5040,05,2,sulfasalazine,Rat,Male,8 hr,4,É M,Low,003017118023,5040052
5040,06,1,sulfasalazine,Rat,Male,24 hr,4,É M,Low,003017118030,5040061
5040,06,2,sulfasalazine,Rat,Male,24 hr,4,É M,Low,003017119001,5040062
5040,07,1,sulfasalazine,Rat,Male,2 hr,20,É M,Middle,003017118016,5040071
5040,07,2,sulfasalazine,Rat,Male,2 hr,20,É M,Middle,003017118017,5040072
5040,08,1,sulfasalazine,Rat,Male,8 hr,20,É M,Middle,003017118024,5040081
5040,08,2,sulfasalazine,Rat,Male,8 hr,20,É M,Middle,003017118025,5040082
5040,09,1,sulfasalazine,Rat,Male,24 hr,20,É M,Middle,003017119002,5040091
5040,09,2,sulfasalazine,Rat,Male,24 hr,20,É M,Middle,003017119003,5040092
5040,10,1,sulfasalazine,Rat,Male,2 hr,100,É M,High,003017118018,5040101
5040,10,2,sulfasalazine,Rat,Male,2 hr,100,É M,High,003017118019,5040102
5040,11,1,sulfasalazine,Rat,Male,8 hr,100,É M,High,003017118026,5040111
5040,11,2,sulfasalazine,Rat,Male,8 hr,100,É M,High,003017118027,5040112
5040,12,1,sulfasalazine,Rat,Male,24 hr,100,É M,High,003017119004,5040121
5040,12,2,sulfasalazine,Rat,Male,24 hr,100,É M,High,003017119005,5040122
5041,01,1,cimetidine,Rat,Male,2 hr,0,É M,Control,003017139001,5041011
5041,01,2,cimetidine,Rat,Male,2 hr,0,É M,Control,003017139002,5041012
5041,02,1,cimetidine,Rat,Male,8 hr,0,É M,Control,003017139009,5041021
5041,02,2,cimetidine,Rat,Male,8 hr,0,É M,Control,003017139010,5041022
5041,03,1,cimetidine,Rat,Male,24 hr,0,É M,Control,003017139017,5041031
5041,03,2,cimetidine,Rat,Male,24 hr,0,É M,Control,003017139018,5041032
5041,04,1,cimetidine,Rat,Male,2 hr,12,É M,Low,003017139003,5041041
5041,04,2,cimetidine,Rat,Male,2 hr,12,É M,Low,003017139004,5041042
5041,05,1,cimetidine,Rat,Male,8 hr,12,É M,Low,003017139011,5041051
5041,05,2,cimetidine,Rat,Male,8 hr,12,É M,Low,003017139012,5041052
5041,06,1,cimetidine,Rat,Male,24 hr,12,É M,Low,003017139019,5041061
5041,06,2,cimetidine,Rat,Male,24 hr,12,É M,Low,003017139020,5041062
5041,07,1,cimetidine,Rat,Male,2 hr,60,É M,Middle,003017139005,5041071
5041,07,2,cimetidine,Rat,Male,2 hr,60,É M,Middle,003017139006,5041072
5041,08,1,cimetidine,Rat,Male,8 hr,60,É M,Middle,003017139013,5041081
5041,08,2,cimetidine,Rat,Male,8 hr,60,É M,Middle,003017139014,5041082
5041,09,1,cimetidine,Rat,Male,24 hr,60,É M,Middle,003017139021,5041091
5041,09,2,cimetidine,Rat,Male,24 hr,60,É M,Middle,003017139022,5041092
5041,10,1,cimetidine,Rat,Male,2 hr,300,É M,High,003017139007,5041101
5041,10,2,cimetidine,Rat,Male,2 hr,300,É M,High,003017139008,5041102
5041,11,1,cimetidine,Rat,Male,8 hr,300,É M,High,003017139015,5041111
5041,11,2,cimetidine,Rat,Male,8 hr,300,É M,High,003017139016,5041112
5041,12,1,cimetidine,Rat,Male,24 hr,300,É M,High,003017139023,5041121
5041,12,2,cimetidine,Rat,Male,24 hr,300,É M,High,003017139024,5041122
5042,01,1,haloperidol,Rat,Male,2 hr,0,É M,Control,003017134030,5042011
5042,01,2,haloperidol,Rat,Male,2 hr,0,É M,Control,003017135025,5042012
5042,02,1,haloperidol,Rat,Male,8 hr,0,É M,Control,003017136026,5042021
5042,02,2,haloperidol,Rat,Male,8 hr,0,É M,Control,003017136027,5042022
5042,03,1,haloperidol,Rat,Male,24 hr,0,É M,Control,003017137004,5042031
5042,03,2,haloperidol,Rat,Male,24 hr,0,É M,Control,003017137005,5042032
5042,04,1,haloperidol,Rat,Male,2 hr,2,É M,Low,003017135026,5042041
5042,04,2,haloperidol,Rat,Male,2 hr,2,É M,Low,003017135027,5042042
5042,05,1,haloperidol,Rat,Male,8 hr,2,É M,Low,003017136028,5042051
5042,05,2,haloperidol,Rat,Male,8 hr,2,É M,Low,003017136029,5042052
5042,06,1,haloperidol,Rat,Male,24 hr,2,É M,Low,003017137006,5042061
5042,06,2,haloperidol,Rat,Male,24 hr,2,É M,Low,003017137007,5042062
5042,07,1,haloperidol,Rat,Male,2 hr,10,É M,Middle,003017135028,5042071
5042,07,2,haloperidol,Rat,Male,2 hr,10,É M,Middle,003017135029,5042072
5042,08,1,haloperidol,Rat,Male,8 hr,10,É M,Middle,003017136030,5042081
5042,08,2,haloperidol,Rat,Male,8 hr,10,É M,Middle,003017137001,5042082
5042,09,1,haloperidol,Rat,Male,24 hr,10,É M,Middle,003017137008,5042091
5042,09,2,haloperidol,Rat,Male,24 hr,10,É M,Middle,003017137009,5042092
5042,10,1,haloperidol,Rat,Male,2 hr,50,É M,High,003017135030,5042101
5042,10,2,haloperidol,Rat,Male,2 hr,50,É M,High,003017136025,5042102
5042,11,1,haloperidol,Rat,Male,8 hr,50,É M,High,003017137002,5042111
5042,11,2,haloperidol,Rat,Male,8 hr,50,É M,High,003017137003,5042112
5042,12,1,haloperidol,Rat,Male,24 hr,50,É M,High,003017137010,5042121
5042,12,2,haloperidol,Rat,Male,24 hr,50,É M,High,003017137011,5042122
5043,01,1,fluphenazine,Rat,Male,2 hr,0,É M,Control,003017125001,5043011
5043,01,2,fluphenazine,Rat,Male,2 hr,0,É M,Control,003017125002,5043012
5043,02,1,fluphenazine,Rat,Male,8 hr,0,É M,Control,003017125009,5043021
5043,02,2,fluphenazine,Rat,Male,8 hr,0,É M,Control,003017125010,5043022
5043,03,1,fluphenazine,Rat,Male,24 hr,0,É M,Control,003017125017,5043031
5043,03,2,fluphenazine,Rat,Male,24 hr,0,É M,Control,003017125018,5043032
5043,04,1,fluphenazine,Rat,Male,2 hr,1,É M,Low,003017125003,5043041
5043,04,2,fluphenazine,Rat,Male,2 hr,1,É M,Low,003017125004,5043042
5043,05,1,fluphenazine,Rat,Male,8 hr,1,É M,Low,003017125011,5043051
5043,05,2,fluphenazine,Rat,Male,8 hr,1,É M,Low,003017125012,5043052
5043,06,1,fluphenazine,Rat,Male,24 hr,1,É M,Low,003017125019,5043061
5043,06,2,fluphenazine,Rat,Male,24 hr,1,É M,Low,003017125020,5043062
5043,07,1,fluphenazine,Rat,Male,2 hr,6,É M,Middle,003017125005,5043071
5043,07,2,fluphenazine,Rat,Male,2 hr,6,É M,Middle,003017125006,5043072
5043,08,1,fluphenazine,Rat,Male,8 hr,6,É M,Middle,003017125013,5043081
5043,08,2,fluphenazine,Rat,Male,8 hr,6,É M,Middle,003017125014,5043082
5043,09,1,fluphenazine,Rat,Male,24 hr,6,É M,Middle,003017125021,5043091
5043,09,2,fluphenazine,Rat,Male,24 hr,6,É M,Middle,003017125022,5043092
5043,10,1,fluphenazine,Rat,Male,2 hr,30,É M,High,003017125007,5043101
5043,10,2,fluphenazine,Rat,Male,2 hr,30,É M,High,003017125008,5043102
5043,11,1,fluphenazine,Rat,Male,8 hr,30,É M,High,003017125015,5043111
5043,11,2,fluphenazine,Rat,Male,8 hr,30,É M,High,003017125016,5043112
5043,12,1,fluphenazine,Rat,Male,24 hr,30,É M,High,003017125023,5043121
5043,12,2,fluphenazine,Rat,Male,24 hr,30,É M,High,003017125024,5043122
5044,01,1,thioridazine,Rat,Male,2 hr,0,É M,Control,003017103008,5044011
5044,01,2,thioridazine,Rat,Male,2 hr,0,É M,Control,003017103009,5044012
5044,02,1,thioridazine,Rat,Male,8 hr,0,É M,Control,003017103016,5044021
5044,02,2,thioridazine,Rat,Male,8 hr,0,É M,Control,003017103017,5044022
5044,03,1,thioridazine,Rat,Male,24 hr,0,É M,Control,003017103024,5044031
5044,03,2,thioridazine,Rat,Male,24 hr,0,É M,Control,003017103025,5044032
5044,04,1,thioridazine,Rat,Male,2 hr,0,É M,Low,003017103010,5044041
5044,04,2,thioridazine,Rat,Male,2 hr,0,É M,Low,003017103011,5044042
5044,05,1,thioridazine,Rat,Male,8 hr,0,É M,Low,003017103018,5044051
5044,05,2,thioridazine,Rat,Male,8 hr,0,É M,Low,003017103019,5044052
5044,06,1,thioridazine,Rat,Male,24 hr,0,É M,Low,003017103026,5044061
5044,06,2,thioridazine,Rat,Male,24 hr,0,É M,Low,003017103027,5044062
5044,07,1,thioridazine,Rat,Male,2 hr,2,É M,Middle,003017103012,5044071
5044,07,2,thioridazine,Rat,Male,2 hr,2,É M,Middle,003017103013,5044072
5044,08,1,thioridazine,Rat,Male,8 hr,2,É M,Middle,003017103020,5044081
5044,08,2,thioridazine,Rat,Male,8 hr,2,É M,Middle,003017103021,5044082
5044,09,1,thioridazine,Rat,Male,24 hr,2,É M,Middle,003017103028,5044091
5044,09,2,thioridazine,Rat,Male,24 hr,2,É M,Middle,003017103029,5044092
5044,10,1,thioridazine,Rat,Male,2 hr,10,É M,High,003017103014,5044101
5044,10,2,thioridazine,Rat,Male,2 hr,10,É M,High,003017103015,5044102
5044,11,1,thioridazine,Rat,Male,8 hr,10,É M,High,003017103022,5044111
5044,11,2,thioridazine,Rat,Male,8 hr,10,É M,High,003017103023,5044112
5044,12,1,thioridazine,Rat,Male,24 hr,10,É M,High,003017103030,5044121
5044,12,2,thioridazine,Rat,Male,24 hr,10,É M,High,003017104001,5044122
5045,01,1,adapin,Rat,Male,2 hr,0,É M,Control,003017115001,5045011
5045,01,2,adapin,Rat,Male,2 hr,0,É M,Control,003017115002,5045012
5045,02,1,adapin,Rat,Male,8 hr,0,É M,Control,003017115009,5045021
5045,02,2,adapin,Rat,Male,8 hr,0,É M,Control,003017115010,5045022
5045,03,1,adapin,Rat,Male,24 hr,0,É M,Control,003017115017,5045031
5045,03,2,adapin,Rat,Male,24 hr,0,É M,Control,003017115018,5045032
5045,04,1,adapin,Rat,Male,2 hr,3,É M,Low,003017115003,5045041
5045,04,2,adapin,Rat,Male,2 hr,3,É M,Low,003017115004,5045042
5045,05,1,adapin,Rat,Male,8 hr,3,É M,Low,003017115011,5045051
5045,05,2,adapin,Rat,Male,8 hr,3,É M,Low,003017115012,5045052
5045,06,1,adapin,Rat,Male,24 hr,3,É M,Low,003017115019,5045061
5045,06,2,adapin,Rat,Male,24 hr,3,É M,Low,003017115020,5045062
5045,07,1,adapin,Rat,Male,2 hr,15,É M,Middle,003017115005,5045071
5045,07,2,adapin,Rat,Male,2 hr,15,É M,Middle,003017115006,5045072
5045,08,1,adapin,Rat,Male,8 hr,15,É M,Middle,003017115013,5045081
5045,08,2,adapin,Rat,Male,8 hr,15,É M,Middle,003017115014,5045082
5045,09,1,adapin,Rat,Male,24 hr,15,É M,Middle,003017115021,5045091
5045,09,2,adapin,Rat,Male,24 hr,15,É M,Middle,003017115022,5045092
5045,10,1,adapin,Rat,Male,2 hr,75,É M,High,003017115007,5045101
5045,10,2,adapin,Rat,Male,2 hr,75,É M,High,003017115008,5045102
5045,11,1,adapin,Rat,Male,8 hr,75,É M,High,003017115015,5045111
5045,11,2,adapin,Rat,Male,8 hr,75,É M,High,003017115016,5045112
5045,12,1,adapin,Rat,Male,24 hr,75,É M,High,003017115023,5045121
5045,12,2,adapin,Rat,Male,24 hr,75,É M,High,003017115024,5045122
5046,01,1,labetalol,Rat,Male,2 hr,0,É M,Control,003017111001,5046011
5046,01,2,labetalol,Rat,Male,2 hr,0,É M,Control,003017111002,5046012
5046,02,1,labetalol,Rat,Male,8 hr,0,É M,Control,003017111009,5046021
5046,02,2,labetalol,Rat,Male,8 hr,0,É M,Control,003017111010,5046022
5046,03,1,labetalol,Rat,Male,24 hr,0,É M,Control,003017111017,5046031
5046,03,2,labetalol,Rat,Male,24 hr,0,É M,Control,003017111018,5046032
5046,04,1,labetalol,Rat,Male,2 hr,6,É M,Low,003017111003,5046041
5046,04,2,labetalol,Rat,Male,2 hr,6,É M,Low,003017111004,5046042
5046,05,1,labetalol,Rat,Male,8 hr,6,É M,Low,003017111011,5046051
5046,05,2,labetalol,Rat,Male,8 hr,6,É M,Low,003017111012,5046052
5046,06,1,labetalol,Rat,Male,24 hr,6,É M,Low,003017111019,5046061
5046,06,2,labetalol,Rat,Male,24 hr,6,É M,Low,003017111020,5046062
5046,07,1,labetalol,Rat,Male,2 hr,28,É M,Middle,003017111005,5046071
5046,07,2,labetalol,Rat,Male,2 hr,28,É M,Middle,003017111006,5046072
5046,08,1,labetalol,Rat,Male,8 hr,28,É M,Middle,003017111013,5046081
5046,08,2,labetalol,Rat,Male,8 hr,28,É M,Middle,003017111014,5046082
5046,09,1,labetalol,Rat,Male,24 hr,28,É M,Middle,003017111021,5046091
5046,09,2,labetalol,Rat,Male,24 hr,28,É M,Middle,003017111022,5046092
5046,10,1,labetalol,Rat,Male,2 hr,140,É M,High,003017111007,5046101
5046,10,2,labetalol,Rat,Male,2 hr,140,É M,High,003017111008,5046102
5046,11,1,labetalol,Rat,Male,8 hr,140,É M,High,003017111015,5046111
5046,11,2,labetalol,Rat,Male,8 hr,140,É M,High,003017111016,5046112
5046,12,1,labetalol,Rat,Male,24 hr,140,É M,High,003017111023,5046121
5046,12,2,labetalol,Rat,Male,24 hr,140,É M,High,003017111024,5046122
5047,01,1,methyltestosterone,Rat,Male,2 hr,0,É M,Control,003017098021,5047011
5047,01,2,methyltestosterone,Rat,Male,2 hr,0,É M,Control,003017098022,5047012
5047,02,1,methyltestosterone,Rat,Male,8 hr,0,É M,Control,003017098029,5047021
5047,02,2,methyltestosterone,Rat,Male,8 hr,0,É M,Control,003017098030,5047022
5047,03,1,methyltestosterone,Rat,Male,24 hr,0,É M,Control,003017099007,5047031
5047,03,2,methyltestosterone,Rat,Male,24 hr,0,É M,Control,003017099008,5047032
5047,04,1,methyltestosterone,Rat,Male,2 hr,2,É M,Low,003017098023,5047041
5047,04,2,methyltestosterone,Rat,Male,2 hr,2,É M,Low,003017098024,5047042
5047,05,1,methyltestosterone,Rat,Male,8 hr,2,É M,Low,003017099001,5047051
5047,05,2,methyltestosterone,Rat,Male,8 hr,2,É M,Low,003017099002,5047052
5047,06,1,methyltestosterone,Rat,Male,24 hr,2,É M,Low,003017099009,5047061
5047,06,2,methyltestosterone,Rat,Male,24 hr,2,É M,Low,003017099010,5047062
5047,07,1,methyltestosterone,Rat,Male,2 hr,8,É M,Middle,003017098025,5047071
5047,07,2,methyltestosterone,Rat,Male,2 hr,8,É M,Middle,003017098026,5047072
5047,08,1,methyltestosterone,Rat,Male,8 hr,8,É M,Middle,003017099003,5047081
5047,08,2,methyltestosterone,Rat,Male,8 hr,8,É M,Middle,003017099004,5047082
5047,09,1,methyltestosterone,Rat,Male,24 hr,8,É M,Middle,003017099011,5047091
5047,09,2,methyltestosterone,Rat,Male,24 hr,8,É M,Middle,003017099012,5047092
5047,10,1,methyltestosterone,Rat,Male,2 hr,40,É M,High,003017098027,5047101
5047,10,2,methyltestosterone,Rat,Male,2 hr,40,É M,High,003017098028,5047102
5047,11,1,methyltestosterone,Rat,Male,8 hr,40,É M,High,003017099005,5047111
5047,11,2,methyltestosterone,Rat,Male,8 hr,40,É M,High,003017099006,5047112
5047,12,1,methyltestosterone,Rat,Male,24 hr,40,É M,High,003017099013,5047121
5047,12,2,methyltestosterone,Rat,Male,24 hr,40,É M,High,003017099014,5047122
5048,01,1,glibenclamide,Rat,Male,2 hr,0,É M,Control,003017125030,5048011
5048,01,2,glibenclamide,Rat,Male,2 hr,0,É M,Control,003017126001,5048012
5048,02,1,glibenclamide,Rat,Male,8 hr,0,É M,Control,003017126008,5048021
5048,02,2,glibenclamide,Rat,Male,8 hr,0,É M,Control,003017126009,5048022
5048,03,1,glibenclamide,Rat,Male,24 hr,0,É M,Control,003017126016,5048031
5048,03,2,glibenclamide,Rat,Male,24 hr,0,É M,Control,003017126017,5048032
5048,04,1,glibenclamide,Rat,Male,2 hr,2,É M,Low,003017126002,5048041
5048,04,2,glibenclamide,Rat,Male,2 hr,2,É M,Low,003017126003,5048042
5048,05,1,glibenclamide,Rat,Male,8 hr,2,É M,Low,003017126010,5048051
5048,05,2,glibenclamide,Rat,Male,8 hr,2,É M,Low,003017126011,5048052
5048,06,1,glibenclamide,Rat,Male,24 hr,2,É M,Low,003017126018,5048061
5048,06,2,glibenclamide,Rat,Male,24 hr,2,É M,Low,003017126019,5048062
5048,07,1,glibenclamide,Rat,Male,2 hr,12,É M,Middle,003017126004,5048071
5048,07,2,glibenclamide,Rat,Male,2 hr,12,É M,Middle,003017126005,5048072
5048,08,1,glibenclamide,Rat,Male,8 hr,12,É M,Middle,003017126012,5048081
5048,08,2,glibenclamide,Rat,Male,8 hr,12,É M,Middle,003017126013,5048082
5048,09,1,glibenclamide,Rat,Male,24 hr,12,É M,Middle,003017126020,5048091
5048,09,2,glibenclamide,Rat,Male,24 hr,12,É M,Middle,003017126021,5048092
5048,10,1,glibenclamide,Rat,Male,2 hr,60,É M,High,003017126006,5048101
5048,10,2,glibenclamide,Rat,Male,2 hr,60,É M,High,003017126007,5048102
5048,11,1,glibenclamide,Rat,Male,8 hr,60,É M,High,003017126014,5048111
5048,11,2,glibenclamide,Rat,Male,8 hr,60,É M,High,003017126015,5048112
5048,12,1,glibenclamide,Rat,Male,24 hr,60,É M,High,003017126022,5048121
5048,12,2,glibenclamide,Rat,Male,24 hr,60,É M,High,003017126023,5048122
5049,01,1,griseofulvin,Rat,Male,2 hr,0,É M,Control,003017100026,5049011
5049,01,2,griseofulvin,Rat,Male,2 hr,0,É M,Control,003017100027,5049012
5049,02,1,griseofulvin,Rat,Male,8 hr,0,É M,Control,003017101004,5049021
5049,02,2,griseofulvin,Rat,Male,8 hr,0,É M,Control,003017101005,5049022
5049,03,1,griseofulvin,Rat,Male,24 hr,0,É M,Control,003017101012,5049031
5049,03,2,griseofulvin,Rat,Male,24 hr,0,É M,Control,003017101013,5049032
5049,04,1,griseofulvin,Rat,Male,2 hr,1,É M,Low,003017100028,5049041
5049,04,2,griseofulvin,Rat,Male,2 hr,1,É M,Low,003017100029,5049042
5049,05,1,griseofulvin,Rat,Male,8 hr,1,É M,Low,003017101006,5049051
5049,05,2,griseofulvin,Rat,Male,8 hr,1,É M,Low,003017101007,5049052
5049,06,1,griseofulvin,Rat,Male,24 hr,1,É M,Low,003017101014,5049061
5049,06,2,griseofulvin,Rat,Male,24 hr,1,É M,Low,003017101015,5049062
5049,07,1,griseofulvin,Rat,Male,2 hr,6,É M,Middle,003017100030,5049071
5049,07,2,griseofulvin,Rat,Male,2 hr,6,É M,Middle,003017101001,5049072
5049,08,1,griseofulvin,Rat,Male,8 hr,6,É M,Middle,003017101008,5049081
5049,08,2,griseofulvin,Rat,Male,8 hr,6,É M,Middle,003017101009,5049082
5049,09,1,griseofulvin,Rat,Male,24 hr,6,É M,Middle,003017101016,5049091
5049,09,2,griseofulvin,Rat,Male,24 hr,6,É M,Middle,003017101017,5049092
5049,10,1,griseofulvin,Rat,Male,2 hr,30,É M,High,003017101002,5049101
5049,10,2,griseofulvin,Rat,Male,2 hr,30,É M,High,003017101003,5049102
5049,11,1,griseofulvin,Rat,Male,8 hr,30,É M,High,003017101010,5049111
5049,11,2,griseofulvin,Rat,Male,8 hr,30,É M,High,003017101011,5049112
5049,12,1,griseofulvin,Rat,Male,24 hr,30,É M,High,003017101018,5049121
5049,12,2,griseofulvin,Rat,Male,24 hr,30,É M,High,003017101019,5049122
5050,01,1,flutamide,Rat,Male,2 hr,0,É M,Control,003017144001,5050011
5050,01,2,flutamide,Rat,Male,2 hr,0,É M,Control,003017144002,5050012
5050,02,1,flutamide,Rat,Male,8 hr,0,É M,Control,003017144009,5050021
5050,02,2,flutamide,Rat,Male,8 hr,0,É M,Control,003017142002,5050022
5050,03,1,flutamide,Rat,Male,24 hr,0,É M,Control,003017141003,5050031
5050,03,2,flutamide,Rat,Male,24 hr,0,É M,Control,003017141004,5050032
5050,04,1,flutamide,Rat,Male,2 hr,3,É M,Low,003017144003,5050041
5050,04,2,flutamide,Rat,Male,2 hr,3,É M,Low,003017144004,5050042
5050,05,1,flutamide,Rat,Male,8 hr,3,É M,Low,003017142003,5050051
5050,05,2,flutamide,Rat,Male,8 hr,3,É M,Low,003017142004,5050052
5050,06,1,flutamide,Rat,Male,24 hr,3,É M,Low,003017141005,5050061
5050,06,2,flutamide,Rat,Male,24 hr,3,É M,Low,003017141006,5050062
5050,07,1,flutamide,Rat,Male,2 hr,15,É M,Middle,003017144005,5050071
5050,07,2,flutamide,Rat,Male,2 hr,15,É M,Middle,003017144006,5050072
5050,08,1,flutamide,Rat,Male,8 hr,15,É M,Middle,003017142005,5050081
5050,08,2,flutamide,Rat,Male,8 hr,15,É M,Middle,003017142006,5050082
5050,09,1,flutamide,Rat,Male,24 hr,15,É M,Middle,003017143001,5050091
5050,09,2,flutamide,Rat,Male,24 hr,15,É M,Middle,003017143002,5050092
5050,10,1,flutamide,Rat,Male,2 hr,75,É M,High,003017144007,5050101
5050,10,2,flutamide,Rat,Male,2 hr,75,É M,High,003017144008,5050102
5050,11,1,flutamide,Rat,Male,8 hr,75,É M,High,003017141001,5050111
5050,11,2,flutamide,Rat,Male,8 hr,75,É M,High,003017141002,5050112
5050,12,1,flutamide,Rat,Male,24 hr,75,É M,High,003017143003,5050121
5050,12,2,flutamide,Rat,Male,24 hr,75,É M,High,003017143004,5050122
5051,01,1,perhexiline,Rat,Male,2 hr,0,É M,Control,003017151001,5051011
5051,01,2,perhexiline,Rat,Male,2 hr,0,É M,Control,003017151002,5051012
5051,02,1,perhexiline,Rat,Male,8 hr,0,É M,Control,003017151009,5051021
5051,02,2,perhexiline,Rat,Male,8 hr,0,É M,Control,003017151010,5051022
5051,03,1,perhexiline,Rat,Male,24 hr,0,É M,Control,003017151017,5051031
5051,03,2,perhexiline,Rat,Male,24 hr,0,É M,Control,003017151018,5051032
5051,04,1,perhexiline,Rat,Male,2 hr,0,É M,Low,003017151003,5051041
5051,04,2,perhexiline,Rat,Male,2 hr,0,É M,Low,003017151004,5051042
5051,05,1,perhexiline,Rat,Male,8 hr,0,É M,Low,003017151011,5051051
5051,05,2,perhexiline,Rat,Male,8 hr,0,É M,Low,003017151012,5051052
5051,06,1,perhexiline,Rat,Male,24 hr,0,É M,Low,003017151019,5051061
5051,06,2,perhexiline,Rat,Male,24 hr,0,É M,Low,003017151020,5051062
5051,07,1,perhexiline,Rat,Male,2 hr,2,É M,Middle,003017151005,5051071
5051,07,2,perhexiline,Rat,Male,2 hr,2,É M,Middle,003017151006,5051072
5051,08,1,perhexiline,Rat,Male,8 hr,2,É M,Middle,003017151013,5051081
5051,08,2,perhexiline,Rat,Male,8 hr,2,É M,Middle,003017151014,5051082
5051,09,1,perhexiline,Rat,Male,24 hr,2,É M,Middle,003017151021,5051091
5051,09,2,perhexiline,Rat,Male,24 hr,2,É M,Middle,003017151022,5051092
5051,10,1,perhexiline,Rat,Male,2 hr,10,É M,High,003017151007,5051101
5051,10,2,perhexiline,Rat,Male,2 hr,10,É M,High,003017151008,5051102
5051,11,1,perhexiline,Rat,Male,8 hr,10,É M,High,003017151015,5051111
5051,11,2,perhexiline,Rat,Male,8 hr,10,É M,High,003017151016,5051112
5051,12,1,perhexiline,Rat,Male,24 hr,10,É M,High,003017151023,5051121
5051,12,2,perhexiline,Rat,Male,24 hr,10,É M,High,003017151024,5051122
5052,01,1,azathioprine,Rat,Male,2 hr,0,É M,Control,003017147002,5052011
5052,01,2,azathioprine,Rat,Male,2 hr,0,É M,Control,003017147003,5052012
5052,02,1,azathioprine,Rat,Male,8 hr,0,É M,Control,003017147010,5052021
5052,02,2,azathioprine,Rat,Male,8 hr,0,É M,Control,003017147011,5052022
5052,03,1,azathioprine,Rat,Male,24 hr,0,É M,Control,003017147018,5052031
5052,03,2,azathioprine,Rat,Male,24 hr,0,É M,Control,003017147019,5052032
5052,04,1,azathioprine,Rat,Male,2 hr,0,É M,Low,003017147004,5052041
5052,04,2,azathioprine,Rat,Male,2 hr,0,É M,Low,003017147005,5052042
5052,05,1,azathioprine,Rat,Male,8 hr,0,É M,Low,003017147012,5052051
5052,05,2,azathioprine,Rat,Male,8 hr,0,É M,Low,003017147013,5052052
5052,06,1,azathioprine,Rat,Male,24 hr,0,É M,Low,003017147020,5052061
5052,06,2,azathioprine,Rat,Male,24 hr,0,É M,Low,003017147021,5052062
5052,07,1,azathioprine,Rat,Male,2 hr,1,É M,Middle,003017147006,5052071
5052,07,2,azathioprine,Rat,Male,2 hr,1,É M,Middle,003017147007,5052072
5052,08,1,azathioprine,Rat,Male,8 hr,1,É M,Middle,003017147014,5052081
5052,08,2,azathioprine,Rat,Male,8 hr,1,É M,Middle,003017147015,5052082
5052,09,1,azathioprine,Rat,Male,24 hr,1,É M,Middle,003017147022,5052091
5052,09,2,azathioprine,Rat,Male,24 hr,1,É M,Middle,003017147023,5052092
5052,10,1,azathioprine,Rat,Male,2 hr,4,É M,High,003017147008,5052101
5052,10,2,azathioprine,Rat,Male,2 hr,4,É M,High,003017147009,5052102
5052,11,1,azathioprine,Rat,Male,8 hr,4,É M,High,003017147016,5052111
5052,11,2,azathioprine,Rat,Male,8 hr,4,É M,High,003017147017,5052112
5052,12,1,azathioprine,Rat,Male,24 hr,4,É M,High,003017147024,5052121
5052,12,2,azathioprine,Rat,Male,24 hr,4,É M,High,003017147025,5052122
5053,01,1,ketoconazole,Rat,Male,2 hr,0,É M,Control,003017126024,5053011
5053,01,2,ketoconazole,Rat,Male,2 hr,0,É M,Control,003017126025,5053012
5053,02,1,ketoconazole,Rat,Male,8 hr,0,É M,Control,003017127002,5053021
5053,02,2,ketoconazole,Rat,Male,8 hr,0,É M,Control,003017127003,5053022
5053,03,1,ketoconazole,Rat,Male,24 hr,0,É M,Control,003017127010,5053031
5053,03,2,ketoconazole,Rat,Male,24 hr,0,É M,Control,003017127011,5053032
5053,04,1,ketoconazole,Rat,Male,2 hr,1,É M,Low,003017126026,5053041
5053,04,2,ketoconazole,Rat,Male,2 hr,1,É M,Low,003017126027,5053042
5053,05,1,ketoconazole,Rat,Male,8 hr,1,É M,Low,003017127004,5053051
5053,05,2,ketoconazole,Rat,Male,8 hr,1,É M,Low,003017127005,5053052
5053,06,1,ketoconazole,Rat,Male,24 hr,1,É M,Low,003017127012,5053061
5053,06,2,ketoconazole,Rat,Male,24 hr,1,É M,Low,003017127013,5053062
5053,07,1,ketoconazole,Rat,Male,2 hr,3,É M,Middle,003017126028,5053071
5053,07,2,ketoconazole,Rat,Male,2 hr,3,É M,Middle,003017126029,5053072
5053,08,1,ketoconazole,Rat,Male,8 hr,3,É M,Middle,003017127006,5053081
5053,08,2,ketoconazole,Rat,Male,8 hr,3,É M,Middle,003017127007,5053082
